text,joy,sadness,anger,anticipation,fear
"@Eeevah14 don't I know it, try not to fret my sweet little pupper",0,0,1,1,0

@AriZernial @NesquikMills don't let him discourage you Z! That's one of the best ideas yet!,0,0,1,1,0

@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible,0,0,1,1,0

@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone,0,0,1,1,0

"Defining yourself in terms of opposition, i.e. the clouded mirror phenomena, is almost always a mistake.",0,0,1,1,0

okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself,0,0,1,1,0

"@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant",0,0,1,1,0

"@FluDino Event started! everyone is getting ready to travel to the lake of rage, where everything glows",0,0,1,1,0

$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.,0,0,1,1,0

10 minutes with an incense and all I get is 2 Rattatas. 😂#PokemonGO,0,0,1,1,0

@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey,0,0,1,1,0

@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean  #stoppickingonwomen,0,0,1,1,0

At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society,0,0,1,1,0

@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions,0,0,1,1,0

"$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach #terrible #lgm",0,0,1,1,0

#burning the last of @Yan,0,0,1,1,0

@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?,0,0,1,1,0

Me: *sees incense burner* is this for drugs?,0,0,1,1,0

@XemitSellsMagic add tracking but resent them,0,0,1,1,0

False alarm // matoma &amp; Becky hill,0,0,1,1,0

"#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.",0,0,1,1,0

I'm tired of everybody telling me to chill out and everythings ok. no the fuck its not. I'm tired of faking a a fucking smile,0,0,1,1,0

Im so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on bloods,0,0,1,1,0

Can someone make me a priority list of which things I should be outraged at + in which order? #outrage #racism #animalrights #abortion #cops,0,0,1,1,0

@CNN yes. Too many cops. And too many ppl who should have lost their lives r still alive.,0,0,1,1,0

i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses,0,0,1,1,0

@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! ,0,0,1,1,0

"We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer",0,0,1,1,0

This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now,0,0,1,1,0

How had Matty Dawson not scored there!!!!! #terrible,0,0,1,1,0

#Taurus will react angrily when she can't take being provoked any longer.,0,0,1,1,0

BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,0,0,1,1,0

"But if you wish to live bitter because your guilty conscience made you think it applied to you as well then that's on you, I'm not sorry💁🏻😊",0,0,1,1,0

Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide ,0,0,1,1,0

@TrueAggieFan oh so that's where Brian was! Where was my invite? ,0,0,1,1,0

Sixth Form: see you at 8:30 in the morning 🎭 #revolting children #yr7 #assembly 🎭,0,0,1,1,0

"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",0,0,1,1,0

"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an ",0,0,1,1,0

@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!,0,0,1,1,0

@sethwieck you should do a TED Talk on 'bubledygook'! I'm sure you could convince the masses to distrust those decrying TED Talks!,0,0,1,1,0

"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon",0,0,1,1,0

"@SageHillfarms @HintonAlisa @hb_heather Hey, Jayme! Were your👂👂 burning cuz I was talking about you?😁 Are you going tomorrow?",0,0,1,1,0

"@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4",0,0,1,1,0

@InLuvWithAGhost I'm frowning at you intensely until you watch plastic memories.,0,0,1,1,0

@Bickley_Marotta yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerning.....oh wait. NO!!,0,0,1,1,0

If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. ,0,0,1,1,0

bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church ,0,0,1,1,0

"Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO",0,0,1,1,0

"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",0,0,1,1,0

"@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!😡😠",0,0,1,1,0

@Apolocreed4 What is even more shocking is that someone gave him a record deal! lol,0,0,1,1,0

One more day tiff.. One more day!,0,0,1,1,0

Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust,0,0,1,1,0

So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking,0,0,1,1,0

@deodevine6 i can't bully you and niall impossible😙,0,0,1,1,0

@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,0,0,1,1,0

Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values,0,0,1,1,0

my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol),0,0,1,1,0

Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue,0,0,1,1,0

India should now react to the uri attack..... ,0,0,1,1,0

"@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.",0,0,1,1,0

I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,0,0,1,1,0

This uber driver TRIED it with me &amp; he'll feel my wrath,0,0,1,1,0

@kevinrouth Now that's what I call a gameface! #gameface  #intimidate,0,0,1,1,0

@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,0,0,1,1,0

@Deadspin @jrzy_boy This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.,0,0,1,1,0

I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅,0,0,1,1,0

Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor,0,0,1,1,0

Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,0,0,1,1,0

"Aidy: *has a physics question*\nAidy: '... ok, I'm not gonna ask Tristan cause I don't wanna aggravate her'",0,0,1,1,0

@GroovyBruce @larsrjs44 @AshvsEvilDead the 'groovier' part is an affront to common decency. No way @VancityReynolds agrees.,0,0,1,1,0

"@PriceSjrw5614 @Ren102e906 @slb42jcb @swoozyqyah THEN you do what you can and then BLOCK them, they're trying to discourage us",0,0,1,1,0

"Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.",0,0,1,1,0

@RoyEnglish roy as fiery,0,0,1,1,0

the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms,0,0,1,1,0

"Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones in",0,0,1,1,0

You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon us😤😤😤,0,0,1,1,0

@CNNPolitics I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! #bully,0,0,1,1,0

Inquiries into alleged abuses by UK troops in Afghanistan and Iraq and data suggesting a buoyant post-Brexit economy makes the front pages.,0,0,1,1,0

@TheZantarin Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn.,0,0,1,1,0

S/O to the girl that just hit my car...not only did she get lucky w/ no scratch but also from being spared the wrath of sleep deprived Kait🙃,0,1,1,0,0

People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop,0,1,1,0,0

i cant stop. i finished - dejected. luckily no one is in the bathroom. so i go to a stall and wait until my pants are dry.,0,1,1,0,0

@Jen_ny69 People will always get offended everyone's situation is different! Just because we have kids doesn't mean we have to settle,0,1,1,0,0

"He accusd India of HR violations in Kashmir BUT refusd to name India's role in fomenting terror in Pakistan through TTP, BLA &amp; MQM.shame #ZH",0,1,1,0,0

It's way too hard not to get discouraged.,0,1,1,0,0

@JaredWyand Maybe if it was transgender the media would cover it #outrage,0,1,1,0,0

Since the 'update' my @iPhone loses power nearly 40% faster. ,0,1,1,0,0

@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 ,0,1,1,0,0

Soooo badly want to dye my hair dark but have never been dark before soooo torn 😭😭😭,0,1,1,0,0

@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness ,0,1,1,0,0

Brad Pitt being investigated for child abuse?! this all just got really #dark,0,1,1,0,0

"@healeyraine I'm offended, I actually am",0,1,1,0,0

"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood ",0,1,1,0,0

Gaaaaaaaad! Should have stayed in London!,0,1,1,0,0

@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk,0,1,1,0,0

@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --,0,1,1,0,0

"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole",0,1,1,0,0

I came to work for no reason 😩🔫\nI could've stayed in bed,0,1,1,0,0

*Sigh* #depression #saddness #afterellen #shitsucks,0,1,1,0,0

@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen,0,1,1,0,0

"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",0,1,1,0,0

F'n morons u23 SMFH can't just be lackadaisical,0,1,1,0,0

"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. ",0,1,1,0,0

"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? ",0,1,1,0,0

Awake at 5.30am with a seriously bad throat 😩😩😩😩😷🤒 glands feel huuuuuuuge and I'm in uni soon! #grim,0,1,1,0,0

I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,0,1,1,0,0

Eat my ass' is no longer an insult,0,1,1,0,0

@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted,0,1,1,0,0

Theyve substituted the hood for a badge and gun.' Public opinion is indictment of Charlotte police. #dark #sadtimes #america #race,0,1,1,0,0

Rojo is shocking.......absolutely shocking !!!,0,1,1,0,0

@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a #delight #party #fail #letdown,0,1,1,0,0

"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is",0,1,1,0,0

My little sister sure can hold a grudge 😂😂😂,0,1,1,0,0

"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",0,1,1,0,0

@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive,0,1,1,0,0

".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking",0,1,1,0,0

"Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! ",0,1,1,0,0
